word,tag
Overwhelming,NNP
ring,VBG
badly,RB
breading,VBG
flavourless,NN
Australia,NNP
Guess,NNP
AMAZINGGGG,NNP
2michellin,CD
considered,VBD
Accommodating,NNP
efficient,JJ
non,RB
Visiting,VBG
experiencing,VBG
treatment,NN
insurmountable,JJ
understandable,JJ
elaborated,VBN
explosion,NN
Luxe,NNP
Opened,NNP
celebrity,NN
impresses,VBZ
swanky,JJ
entice,NN
saving,VBG
affair—their,JJ
Wolf,NNP
River,NNP
puck,NN
2014,CD
heat,NN
insanely,RB
Pappa,NNP
Definately,NNP
hahaha,NN
gougere,RB
2*,CD
petits,NNS
gorgonzola,VBP
Opens,VBZ
24hrs,CD
countkess,NN
Jalapeño,NNP
def,VBZ
1.30,CD
Dean,NNP
11.30am,CD
–,VBD
2.30pm,CD
Mon-Sat,NNP
Sun,NNP
1.30pm,CD
investigate,NN
causing,VBG
inconvenience,NN
Housed,VBD
discreet,NN
melt,NNS
voluminous,JJ
clerk,JJ
descent,NN
Somewhat,NNP
Sling,NNP
oyster,JJ
suck,NN
juice,NN
moderately,RB
lover..,JJ
music..,NN
ta,NN
LM,NNP
miles,NNS
Island,NNP
state,NN
fanatics,NNS
export,VBP
faithfully,RB
replicated,VBN
adhered,VBD
Refined,VBN
prettily,RB
alluring,VBG
Wished,NNP
splashing,VBG
calories,NNS
665,CD
Portobello,NNP
Michilin,NNP
Eat,NNP
guinea,NN
bernaise,NN
Bone,NNP
jus,NN
beef/lamb/pork,NN
fowl,NN
hanging,VBG
ornaments,NNS
curtains,VBZ
salsa,JJ
English,NNP
personalized,VBD
Deluxe,NNP
Petfect,NNP
2-Michelin,JJ
pine,NN
T-bone,CD
♬♬,NNP
crazy,JJ
permanent,JJ
yo,NN
pain,NN
Fairly,NNP
awsome,JJ
Looks,NNP
lobbie,NN
providing,VBG
non-intrusive,JJ
theyd,JJ
9/10,CD
internet,NN
sistery,NN
whom,WP
diversity,NN
restauranta,VBP
3am,CD
Turns,NNP
1am,CD
appetizers,NNS
unfortunate,JJ
enviroment,JJ
.Cosy,JJ
Exceptionnel,NNP
Thursday,NNP
tickets,VBZ
Matilda,NNP
730pm,CD
Did,NNP
nite,RB
morning,NN
ran,JJ
stock,NN
Ended,VBD
Sometimes,RB
mall,JJ
afterall,NN
ground,NN
entry,NN
navigate,NN
giant,NN
Uncle,NNP
cows,VBZ
28th,CD
Mussle,NNP
le,NN
Creuset,NNP
source,NN
Kept,NNP
Satisfied,NNP
women,NNS
cups,VBD
alcohol,RB
250,CD
Oysters,NNS
appears,VBZ
temperatures,NNS
royalty,NN
Underwhelmed,NNP
deceptively,RB
acceptable,JJ
Filter,NNP
literally,RB
unfavorful,JJ
factory,NN
pre-fried,JJ
shallots,NNS
rebus,VBP
bacon-ey,JJ
Snake,NNP
river,NN
farm,NN
Mini,NNP
hotdog,NN
skinny,NN
Unexpected,VBD
undercook,JJ
residual,JJ
flour,NN
arrogant,JJ
sgp..,NN
said..,NN
hidden,NN
inviting,VBG
trendy,JJ
cafeteria,NNS
unbelievable,JJ
waiters/waitress,JJ
French-Asian,JJ
greetings,NNS
leather,RBR
Cheesy,NNP
Attack,NNP
Utterly,NNP
Wash,NNP
beloved,VBD
barramundi,JJ
sword,NN
operate,NN
Amongst,NNP
country,NN
befitting,VBG
conferred,JJ
exhibit,NN
ton,NN
dozen,NN
kids,NNS
specialty,NN
grown,VBN
ups,JJ
devour,NN
2x,CD
vote,NN
supper,JJR
teenage,NN
boys,NNS
exemplified,VBD
Chiliean,JJ
instagram-worthy,JJ
Unlike,NNP
Louvre,NNP
Paris,NNP
watched,VBD
Mona,NNP
Lisa,NNP
equivalent,JJ
bombs~,NN
preferred,VBD
dated,JJ
ending,VBG
Melting,VBG
JMT,NNP
lily,RB
Superior,NNP
tossed,VBD
tangy,JJ
similarities,NNS
surpassed,VBD
Stopped,NNP
binance,NN
conference,NN
rubbing,VBG
advertised,VBD
Though,NNP
weak,JJ
b4,NN
Jkjk,NNP
Disappointment,NNP
Overcooked,VBD
330,CD
ribeyes,NNS
impersonal,JJ
hostess,NN
mustard,RB
thrown,JJ
Same,NNP
impecable,JJ
Froet,NNP
Employees,NNP
chilled,VBD
abundant,JJ
temperatured,JJ
mouthful,NN
Among,IN
edition,NN
rum,NNS
Jamaican,NNP
alternative,JJ
scotch,NN
steak..,NN
before..,NN
anywhere..,NN
⁦👌🏼⁩,NNP
couples,VBZ
Home,NNP
Quesadillas,NNP
Wheelchair,NNP
Easy,NNP
Parking,NNP
prinsep,NN
🙌,NNP
consider,VB
2.5,CD
dramatic,JJ
YUM,NNP
Bucket,NNP
material,NN
House,NNP
Vined,VBD
Grappas,NNP
musky,JJ
weekends,NNS
scramble,JJ
fruit,NN
create,NN
marks,NNS
nikpick,JJ
Welcome,NNP
farewell,NN
gifts,NNS
truely,RB
Kopitam,NNP
Local,NNP
boil,NN
Kaya,NNP
coconut,NN
jam,NN
2.50,CD
Or,CC
passersby,VB
ethical,JJ
Pucks,NNP
bow,NN
Lobster-,NNP
💕,NNP
Sublime,NNP
indoor,NN
Odd,NNP
shape,NN
more..,NN
consist,NN
pie,NN
hes,NNS
sweets,NNS
surf,VBP
turf,JJ
all..,NN
island,NN
sinful,JJ
TYPE,NNP
SIGNATURE,NNP
DISH,NNP
Sliders,NNP
MY,NNP
FAVOURITE,NNP
CW,NNP
Cod,NNP
arw,VBZ
upsized,JJ
absorbed,VBD
78,CD
coated,VBN
cover,NN
proportion,NN
🌾💚🌿,VBD
2michelinstars,CD
décor,NN
uses,NNS
straw,VBP
tall,JJ
coherent,NN
frankness,NN
fallen,VBN
Sitting,NNP
stools,NNS
cooks,RB
Limited,NNP
registration,NN
questionable,JJ
nonetheless,RB
Latte,NNP
books,NNS
life-changing,JJ
dislike,NN
champagnes,NNS
inside..but,VBP
days~,JJ
redefine,NN
receive,VBP
reservatiin,NN
Snow,NNP
cup,VBZ
alaska,JJ
bravas,NN
Guest,NNP
DJs,NNP
earthly,RB
reckon,VBD
restaraunts,NNS
16,CD
Aussie,NNP
8-,JJ
operates,NNS
assorted,VBD
catered,JJ
henceforth,NN
suspect,JJ
e.g,RB
mysterious,JJ
gotten,NNS
tube,VBP
choco,JJ
German,JJ
K,NNP
Hamburger,NNP
pasty,JJ
spongie,NN
loaf,NN
Hiroshi,NNP
Fujiwara,NNP
《,NNP
》✨,NNP
✨best,NNP
Michelin！,NNP
👉🏻,VBD
75singapore,CD
🇸🇬,NNP
☘️🍴🌎,NNP
。,NNP
fillet,NN
melting,VBG
Appetizers,NNP
amazing…,NN
AND,NNP
late-night,JJ
drink…,NN
Downtown,NNP
MRT,NNP
Rocher,NNP
Station,NNP
Hakushu,NNP
Simple,NNP
layered,VBD
complexities,NNS
3+,CD
Disneyland,NNP
ride,NN
Shouldnt,NNP
Ok,NNP
Others,NNP
Mixed,NNP
idea,NN
Lots,NNP
bartenders,NNS
Southeast,NNP
gourmet,VBD
en,FW
美味しかった,NNP
minimalistic,JJ
refreshingly,RB
Wonderfully,NNP
unobtrusive,JJ
Delightfully,NNP
Private,NNP
excperience,NN
ミシュラン星付きのモダンフレンチらしい。,NNP
Som,NNP
Cool,NNP
beige,NN
themed,VBD
utensils,JJ
pacing,VBG
gastropub,NN
smoothie,NN
jug,NN
aptly,RB
Pro,NNP
SGD375,NNP
Easter,NNP
tonic,VBD
27.10,CD
bulky,NN
228,CD
iirc,NN
288,CD
prix,NN
fixe,NN
astonished,VBD
sends,NNS
heaven.Best,JJS
homemade,JJ
forth,NN
countries,NNS
Africa,NNP
Kanonkop,NNP
Sauer,NNP
fishy-tasting,JJ
mince,NN
critic,JJ
open-concept,JJ
Good-quality,NNP
Sundays,NNP
grp,NN
hefty,NN
Breakfast,NNP
allergy,RB
meticulous,JJ
Coupled,NNP
comprehensive,JJ
stress,NN
Refine,NNP
Europe,NNP
Impressive,NNP
weekdays,VBZ
Lounge,NNP
fritters,NNS
sommellier,VBP
permits,NNS
Buggis,NNP
10min,CD
buggis,NN
Ottima,NNP
cena,NN
teriible,JJ
pretzels,NNS
분위기좋고,VBP
맛있고,JJ
서비스도,NNP
훌륭합니다,NNP
700,CD
stream,NN
must-try,NN
owners,NNS
recipe,VBP
2016,CD
Are,NNP
Juliens,NNP
7/23/2018,CD
One-star,NNP
trio,NN
sample,NN
Char-Grilled,NNP
service👍👍👍,NN
stronger,JJR
casualness,JJ
tax,NN
excl,NN
openness,NN
honesty,NN
institution,NN
JR.,NNP
semifreddo,VBZ
humongous,JJ
fans,NNS
1/3,CD
celebrities,NNS
package,VBP
Musical,JJ
strength/weak,NN
latte,NN
.deserts,NNS
Harry,NNP
Marie,NNP
needless,NN
Rich,NNP
celiac,VBZ
disease,NN
Know,NNP
3.25,CD
Proclaimed,NNP
disagree,JJ
sentence,NN
Cocktail,NNP
Throughout,NNP
old-brown,JJ
frise,NN
mu,NN
loose,JJ
stool,NN
pastrami,NN
pushing,VBG
sell,VB
Michelinstar,NNP
和牛ではなくとも・・・,NNP
Playing,NNP
rock,NN
5分熟的日本牛排简直好吃到飞,CD
Hamburgers,NNP
grass,NN
wolves,NNS
study,VBP
degree,JJ
noticeable,JJ
difference,NN
dry-aged,JJ
wet-aged,JJ
moisture,NN
Ginett,NNP
Michellin,NNP
FOX,NNP
Sports,NNP
channel,NN
lettuce/tomato/onion,NN
abt,IN
heartwarming,VBG
chillout,NN
Gourmet,NNP
Kobe,NNP
astronomical,JJ
ditto,NN
read,NN
MALT,NNP
customizable,JJ
dissolved,VBD
burget,NN
amszing,NN
enquired,JJ
procedure,NN
deduction,NN
settlement,NN
7.02pm,CD
lousy,JJ
cola,NN
Miyazaki,NNP
Flavorful,NNP
virgin,NN
filipino,NN
familys,VBP
Havent,NNP
comment,NN
criticism,NN
eulogy,NN
A5,NNP
students,NNS
Unflavourful,JJ
Poor,NNP
Baked,NNP
garnish,JJ
Passable,NNP
Quiet,NNP
Malt,NNP
adorable,JJ
includes,VBZ
hotdogs,JJ
dip-,JJ
Housepour,NNP
Loving,NNP
맛납니다,NNP
분위기,NNP
좋구요,NNP
swap,NN
spite,NN
goodwill,NN
scam,VBD
tthe,JJ
bought,NN
MAC,NNP
okok,NNP
opposite,JJ
horse,NN
checkbook,NN
Faces,NNP
Buenas,NNP
hamburguesas,NN
Caras,NNP
Veg,NNP
1k+,CD
pisses,NNS
seemed,VBD
charging,VBG
290,CD
Cuts,NNP
softer,NN
Walked,VBD
disturbed,JJ
hardly,RB
beside,JJ
voice,NN
shouldnt,VBD
social,JJ
wondering,VBG
1-,JJ
record,NN
340g,CD
unusually,RB
unappetising,JJ
Absolute,NNP
cote,NN
beouf,NN
Seating,NNP
inwards,NNS
Groups,NNP
bigger,JJR
irritated,JJ
annoyed,VBD
booze,JJ
housepour,JJ
Cup,NNP
viewing,VBG
bun/bread,JJ
bark,NN
kfc,NN
Josh,NNP
Brown,NNP
Bang,NNP
buck,VBD
Creamed,NNP
gagged,VBD
Lastly,NNP
access,NN
55th,CD
switch,NN
lifts,NNS
minor,JJ
turn-off,JJ
breath-taking,NN
flavorless,NN
Tiny,NNP
leaf,NN
pickle,NN
tenders,NNS
interest,NN
certain,JJ
barman,NN
swore,VBD
breath,NN
STEAKHOUSE,NNP
EVER,NNP
TRY,NNP
Rude,NNP
families,NNS
Difficult,NNP
knife,VBD
cld,JJ
ons,NNS
onions/mushrooms/bacon/all,VBP
23,CD
jalapeno,JJ
accurate,NN
justified,VBD
frustrating,JJ
faultless,JJ
sandwiches,NNS
gd,VBP
Firstly,RB
brioche-type,JJ
espresso,NN
Hibiki,NNP
Harmony,NNP
26,CD
6-8pax,JJ
Awsome,NNP
unwind..,NN
hectic,JJ
day/week,NN
Upmarket,NNP
pricetags,VBZ
tarter,NN
extras,NNS
11am,CD
represents,VBZ
Beers,NNS
Shop,NNP
🇦🇺,NNP
say..,JJ
unsure,NN
bet,VBD
deg,JJ
no-fuss,JJ
playing,VBG
do-it-yourself,JJ
reality,NN
excelent,NN
australian,JJ
firm,NN
"1,200",CD
recomended,VBD
30-50,CD
vibrant,NN
housed,VBD
plc,JJ
designer,NN
btw,VBD
surface,NN
wee,NN
Theyve,NNP
Sensational,NNP
wrote,VBD
500+,CD
grain,NN
BMS,NNP
8+,CD
ang,NN
mohs,NN
Asians,NNPS
joking,VBG
Pattie,NNP
Itll,NNP
speed,VBD
inexpensive,JJ
write,JJ
destinations,NNS
managers,NNS
tight,RB
zealous,JJ
marbling,VBG
ahh,JJ
Cute,NNP
broccolini,NN
closer,NN
ignored,VBD
Impossible,JJ
dearly,RB
One-for-one,NNP
Reminded,NNP
run,NN
businesses,NNS
box,VBP
ticked,VBN
boo-boo,JJ
atone,NN
specializes,VBZ
switched,VBN
format,JJ
coke,NN
destination,NN
Yupe,NNP
NYC,NNP
soom,NN
dared,VBD
Brewed,NNP
awesome~,IN
ni,JJ
stone..,NN
it..,NN
burguers,NNS
thumbs,VBP
Toast,NNP
imported,JJ
Requires,NNP
afford,NN
Sparkling,VBG
siding,VBG
darn,JJ
heartily,JJ
collection,NN
38,CD
entree,JJ
deserts,NNS
Theatre,NNP
shops,NNS
gossip,VBP
passing,VBG
perfected,VBD
two-course,JJ
70++,CD
Obviously,RB
Might,NNP
martinis,NN
Rocking,NNP
playlist,NN
😐,NNP
marbled,VBD
malt,NN
amazing~,JJ
Celebrity,NNP
over-hyped,JJ
charges,NNS
CUTS,NNP
im,JJ
comparision,NN
chopped,VBD
Huber,NNP
payment,NN
burger..,NN
reasonable..,NN
purpose,JJ
Wifi,NNP
lick,NN
fingers,NNS
washing,VBG
chains,NNS
resort,NN
spoon,NN
deconstruct,NN
breaks,NNS
Non,NNP
Seatings,NNP
squeezy,NN
cheeses,NNS
Saving,VBG
grace,NN
